repo	sha	date	category	inserted	deleted	subject
psmobile	bea8e1a9b071	2025-08-09	fallback/compat path	1	20	refactor: unify lessons playable items listing in dev menu and remove legacy debug
psmobile	7087d9052066	2025-08-09	other: product/behavior	39	56	refactor: remove toast feedback and let coach provide positive feedback
psmobile	c8577ed739b5	2025-08-09	other: product/behavior	0	16	fix: remove extra individual lesson links from dev menu
psmobile	a8d0ab4671ae	2025-08-09	other: product/behavior	23	38	fix: remove negative feedback on drag, auto-advance only on correct, hide hint button
psmobile	7be8d1293462	2025-08-09	other: product/behavior	0	8	fix: remove "Lessons Prototype (First Playable)" from dev menu
psmobile	c4b10ea1cc59	2025-08-09	flags/knobs/env	5	7	chore(audio-ai): remove diversity pass and flags to reduce complexity
psmobile	8cfddfbb247d	2025-08-09	other: docs/plans	16	11	chore: update plan to defer HARD tag, add coaching bubbles, remove Hint buttons
psmobile	c65b034e95f9	2025-08-09	other: docs/plans	38	29	docs: remove all hint references and expand instructions for stage 6
psmobile	826a1603e42e	2025-08-09	other: dead/stale/unused code	13	0	chore: tighten gitignore for macOS cruft and local audio artifacts
psmobile	4c6fa874bbe0	2025-08-09	diagnostics residue	25	12	fix: unify lesson debug screen container to match main lesson layout
psmobile	2a04ce9da1cd	2025-08-09	other: docs/plans	126	232	backend: ensure user on all authed calls (race-safe), context-injected user; remove client email mutation; add plan and test strategy
psmobile	b2d0dd8803e6	2025-08-09	other: product/behavior	35	1	fix: eliminate drop delay by updating order immediately on release
psmobile	e27b0744b146	2025-08-10	fallback/compat path	36	148	refactor(audio): unify RN playback via catalog; remove legacy assets index
psmobile	1205949205dd	2025-08-10	fallback/compat path	9	96	refactor: remove legacy LessonsProto route and Lesson1 navigation
psmobile	e322b1e5c002	2025-08-10	other: docs/plans	8	71	refactor(lessons): enforce single-owner coach bubble; remove hideCoach/arrowDirection props; update plan checklist
psmobile	ef362ee05bd6	2025-08-10	other: product/behavior	1	23	refactor: remove 'below' counter pill pattern from CardGrid component
psmobile	a690897c8ed5	2025-08-10	diagnostics residue	0	11	fix: remove debug center line from LessonFrame component and styles
psmobile	324d17aa1572	2025-08-10	diagnostics residue	4	13	fix: remove telemetry imports and calls from LessonRunner
psmobile	d8cbcec70cfc	2025-08-10	other: product/behavior	0	9	refactor: remove extra spacing and action buttons from renderPhase2
psmobile	4fdf7a6254a8	2025-08-10	diagnostics residue	0	9	chore: remove unused Lesson Intro and LessonsScreensDebug routes from dev menu
psmobile	7aae000f1acb	2025-08-10	other: product/behavior	27	34	fix: use onCorrectDwell in BuildLadder, unify advancing in screens, remove extra spacers
psmobile	e86ab9dfbf32	2025-08-10	other: docs/plans	3	9	fix: deduplicate suit select playable and make it data-driven per lesson plan
psmobile	b44a35604913	2025-08-10	other: product/behavior	0	1	fix: remove excessive card separation in PlayableAnnounceHandWithHole
psmobile	b1a4e5e1402f	2025-08-10	flags/knobs/env	1	10	fix: remove hardcoded dev environment from app.json
psmobile	41bb6bcbc24f	2025-08-10	other: dead/stale/unused code	1	1	fix: remove unused arrowOffsetX prop from SpeechBubble in LessonCoachBubble
psmobile	161ba6d1cfdf	2025-08-10	diagnostics residue	3	3	chore: mark milestone 4 complete and remove proto and debug screens
psmobile	c3c3e123bbaf	2025-08-10	other: docs/plans	2	8	docs(reorg): remove façade suggestion; use fastcards-sdk directly in lessons
psmobile	f02a7c8cb4df	2025-08-10	other: docs/plans	26	63	docs: remove checklists from reorg_plan.md and direct progress to progress doc
psmobile	5b03fefb0a78	2025-08-10	other: docs/plans	9	39	docs: remove interactive checklists from audio_plan.md and clarify progress tracking location
psmobile	5d75e8ffd80d	2025-08-10	other: product/behavior	3	2	fix: remove top border from multiple choice and add negative feedback sound
psmobile	355e60913cf0	2025-08-10	other: product/behavior	10	8	fix: adjust spacing and remove background from action buttons on StreetSnapScreen
psmobile	cdd2daaddd27	2025-08-10	diagnostics residue	8	6	refactor: update telemetry imports and milestone 1 progress, remove proto hook
psmobile	29697248eefa	2025-08-10	other: product/behavior	8	5	fix: remove default duration filter to process all audio files
psmobile	1c4162b46d74	2025-08-10	other: product/behavior	141	4	feat: fork SpeechBubble into lessons, remove cross-feature import, update checklist
psmobile	8d605a58422c	2025-08-10	proof ceremony	283	71	feat: require manifest-provided coach/targets; remove legacy data and fallbacks
psmobile	c9955c2885a6	2025-08-10	abstraction/wrapper/controller	754	132	chore(lessons): replace proto wrappers with lessons components and unify feedback
psmobile	85b0ac9ea311	2025-08-11	fallback/compat path	165	789	refactor: migrate lessons to strict generic config and remove legacy screens
psmobile	28b3fb6a5db3	2025-08-11	fallback/compat path	8	31	fix: remove hardcoded shortcuts, duplicate reseed loops, and hidden budgets
psmobile	b07217f78ff1	2025-08-11	fallback/compat path	32	53	fix: remove static fallback and invalid paired value in vs_reference scenario
psmobile	caff0528cd5c	2025-08-11	other: revert	3	20	Revert reorder outline experiment to pre-adjust sizing and frames
psmobile	900f3db51d73	2025-08-11	other: product/behavior	0	8	fix: remove haptic feedback during reordering in LessonsOrderPills
psmobile	acbc2527ee2c	2025-08-11	diagnostics residue	0	7	fix: remove verbose FastCards SDK logging from scenario modules
psmobile	8702d0fe8304	2025-08-11	diagnostics residue	82	89	refactor: align generics to strict schemas, remove coach patching, unify telemetry
psmobile	1dc81ae2002a	2025-08-11	test sprawl	1	1	test: remove .fails modifier from pool overlap test in scenario orchestrator
psmobile	26f2ac917737	2025-08-11	fallback/compat path	39	102	docs: remove alias, fallback, and compatibility notes from generic_playables.md
psmobile	abd5257d7c4d	2025-08-11	other: product/behavior	3	1	fix: remove wrong sound on incorrect drop, keep negative feedback text
psmobile	7bacf7197ff5	2025-08-11	other: product/behavior	112	15	feat: remove static grid_select, implement dynamic generator-only format
psmobile	0fa95a6f1890	2025-08-12	fallback/compat path	6	221	refactor: remove legacy concept lesson paths and make agent flow default
psmobile	fce17ddcecc4	2025-08-12	abstraction/wrapper/controller	83	258	refactor: remove local composer; restore agentic concept generation as the only path
psmobile	e1cb1e110249	2025-08-12	flags/knobs/env	42	199	refactor(M2): make 2-step concept lesson the default; remove --m2 flag and old M1 single-step path
psmobile	7e265aa9a4ea	2025-08-12	other: product/behavior	0	78	chore(lessons): remove One Pair lesson and dev menu entry
psmobile	b6dc98a07eb9	2025-08-12	flags/knobs/env	86	135	refactor: output only ASCII wireframes as fenced blocks, remove JSON mode
psmobile	58bd835cab97	2025-08-12	other: docs/plans	116	108	feat: switch Section Review to agentic flow (LLM + tools) and remove local assembly; restore concept agent path only; update plan
psmobile	9314a1ce1c0e	2025-08-12	other: product/behavior	24	56	refactor: simplify brainstorm to append raw markdown without parsing or dedupe
psmobile	85d05896c86f	2025-08-12	proof ceremony	13	37	refactor: remove deprecated argument aliases and simplify ID validation logic
psmobile	f1fea7879d11	2025-08-12	flags/knobs/env	90	97	feat: switch to live markdown wireframe output with UX summaries, remove JSON
psmobile	e1a703b57313	2025-08-12	proof ceremony	36	41	refactor: remove all fallbacks and enforce strict adapter output validation
psmobile	36db9af71f6c	2025-08-12	other: dead/stale/unused code	0	1	fix: remove unused deepcopy import causing UnboundLocalError
psmobile	ae60f4c442bf	2025-08-12	flags/knobs/env	33	46	refactor: remove draft mode and clarify UI guidance with wireframe examples
psmobile	87e8e668cd24	2025-08-12	other: docs/plans	19	21	docs: simplify glossary plan and remove difficulty linkage throughout
psmobile	7d6d04bdce3b	2025-08-12	diagnostics residue	1	1	chore(logging): remove '(M4)' suffix from success log line
psmobile	73d8bda5379d	2025-08-12	diagnostics residue	9	9	chore(logging): remove milestone labels from CLI logs; use neutral phrasing
psmobile	7ff667bb8ccc	2025-08-12	other: docs/plans	13	18	docs(lesson_plan): make M2 the default two-step concept flow; remove back-compat/mode language; update status to M3
psmobile	723b78dc3e9b	2025-08-12	other: product/behavior	5	5	chore(prompts): remove dev-process language; neutralize guidance and keep composition constraints
psmobile	bd290bb4e301	2025-08-12	abstraction/wrapper/controller	1	10	fix(prompts): remove required top-level field placeholders from lesson_agent to support batch/varied outputs; keep schema guidance only
psmobile	30fb597d0ba7	2025-08-12	other: product/behavior	1	1	fix: remove extra dot in wireframes directory mkdir call
psmobile	8f2a4cbc2dc5	2025-08-12	test sprawl	8	8	fix: remove invalid '!' syntax from Card test assertions
psmobile	0c04766badff	2025-08-12	other: docs/plans	0	399	chore(docs): remove legacy root fastcards_port.md in favor of pspuzzle/docs/plans/fastcards_port.md
psmobile	f979b67699bf	2025-08-12	other: docs/plans	408	0	docs(pspuzzle): relocate fastcards port plan under pspuzzle and drop RNG porting
psmobile	5b343834197a	2025-08-12	flags/knobs/env	5	2	fix: remove parent parser to fix argparse error and support --track filter
psmobile	63ae5e9cfa64	2025-08-12	fallback/compat path	283	247	feat: require embedded lesson content, update types, and remove generator fallbacks
psmobile	216cc72ba58d	2025-08-13	other: docs/plans	14	35	refactor: remove determinism checks and update plan to focus on aggregation
psmobile	1dee13c577e7	2025-08-13	flags/knobs/env	6	9	refactor: remove per-source entry cap and add --max-chunks for chunk control
psmobile	523d5392b0ba	2025-08-13	other: product/behavior	2	1	fix(dedupe-v2): remove artificial max_inputs=60 cap; process all brainstorm ideas by default
psmobile	0ecfc2758d8a	2025-08-13	other: product/behavior	9	12	fix: remove taxonomy from dedupe prompts and enforce brainstormRefs requirement
psmobile	62bb6583617b	2025-08-13	other: docs/plans	35	28	pspuzzle: restore guard against `-m puzzlegen_v2.main` with docs; remove truncation of brainstorm wireframes throughout dedupe v2 so catalog carries full snippets
psmobile	848f8c070a8a	2025-08-13	other: docs/plans	695	28	pspuzzle: align generate-lesson with arch-driven flow; add full playable design cards; remove H2H-last enforcement; server-assign timings; and docs
psmobile	d404a72a2fca	2025-08-13	fallback/compat path	910	5	chore(dedupe-v2): remove legacy edu_tools command, no shims; set sensible defaults; update plans
psmobile	b64ca2bc5ad7	2025-08-14	fallback/compat path	0	127	mobile(clean): remove legacy Playable_category_identify component
psmobile	79c06e64adb6	2025-08-14	test sprawl	0	0	fastcards-sdk(test): rename and add scenario tests to new naming scheme; remove legacy test files
psmobile	f14e88dd4f78	2025-08-15	other: product/behavior	2	8	Remove BetaUpdateBar from BetaInfoScreen per design request
psmobile	14d07fab6482	2025-08-15	fallback/compat path	2	2	logging: remove duplicate setup in subcommand; main is single source of truth; add comments to prevent reintroduction
psmobile	b2babfd7d163	2025-08-15	abstraction/wrapper/controller	188	79	Storybook: remove SafeArea wrapper and top shift for BetaInfo WhatsNew and BetaInfo screens.
psmobile	95c5289ffc0e	2025-08-16	other: product/behavior	45	189	Milestone 6: remove v1 glossary model/export and strip edu_tools glossary commands
psmobile	a751559981be	2025-08-16	other: product/behavior	234	259	Glossary v2: inline definitions during sections; add batch define tool; remove synth stage; aggregate terms; fail fast
psmobile	fbadc7fdca31	2025-08-16	fallback/compat path	27	14	Rename to definition_texts across glossary v2 models and stages; remove fallback coercion; keep strict required schema; improve error logging in synth stage; chunk+concurrent batches.
psmobile	fe817655681d	2025-08-16	fallback/compat path	28	8	Glossary v2: make section IDs deterministic at generation; remove name/id fallbacks; fail-fast on empty terms
psmobile	e59884e49eef	2025-08-18	abstraction/wrapper/controller	891	310	feat(lessons): compute and plumb lesson_number across pipeline; include in prompts; add enhance_lesson_copy stage; remove silent defaults; fail fast when missing
psmobile	e805078f01b4	2025-08-19	other: dead/stale/unused code	0	127	cleanup(assemble_manifest): remove nested 5_assemble_manifest
psmobile	725eff46e408	2025-08-19	fallback/compat path	34	85	refactor: remove legacy pipeline and make staged pipeline default in run.py
psmobile	859718bdb851	2025-08-19	other: docs/plans	4	54	refactor: remove unused legacy adapters and update docs/tests for strict mode
psmobile	a6ec04689808	2025-08-19	fallback/compat path	3	39	fix: remove silent defaults from UI adapter functions to enforce strict input
psmobile	3959a5349b50	2025-08-19	abstraction/wrapper/controller	1	26	refactor: remove section review generation from track batch pipeline
psmobile	999444cffb86	2025-08-19	abstraction/wrapper/controller	0	24	feat: remove IdentifySeatRole playable from mobile UI and runner stack
psmobile	b6b543d6c8f4	2025-08-19	other: docs/plans	6	30	fix: remove prompt fields in favor of coach.entry and update docs accordingly
psmobile	65d156b59c2b	2025-08-19	other: docs/plans	2	25	fix: import SingleSelectByIdProps, remove duplicate, update checklist doc
psmobile	ed52f3a99e1a	2025-08-19	other: docs/plans	2	18	fix: remove route-param visuals from ConstructAnnounceConfirm phase 2 and update doc
psmobile	b7b02668e50a	2025-08-19	other: product/behavior	0	9	fix: remove unmatched parentheses causing syntax errors in playables models
psmobile	e66986de0a2c	2025-08-19	test sprawl	9	17	fix: remove top-level extras from adapters and update tests to use config fields
psmobile	de9f9ad785a8	2025-08-19	fallback/compat path	2	8	fix: remove stale UI adapter imports from fastcards_py/__init__.py
psmobile	59c7d1a8ee29	2025-08-19	other: docs/plans	11	11	fix: remove nested touchables in SingleSelectById and update docs accordingly
